Allanfearn,2020-06-23,0
Allanfearn,2020-06-24,0
Allanfearn,2020-06-25,0
Allanfearn,2020-06-27,0
Allanfearn,2020-08-32,0.17
Allanfearn,2020-08-33,0.14
Allanfearn,2020-08-34,0.245
Allanfearn,2020-08-35,0.135
Allanfearn,2020-08-36,0.22
Allanfearn,2020-09-36,1.56
Allanfearn,2020-09-37,0.9825
Allanfearn,2020-09-38,0.465
Allanfearn,2020-09-39,1.4075
Allanfearn,2020-09-40,0.616666666666667
Allanfearn,2020-10-40,1.01
Allanfearn,2020-10-41,2.82
Allanfearn,2020-10-42,2.4475
Allanfearn,2020-10-43,8.0125
Allanfearn,2020-10-44,19.6025
Allanfearn,2020-11-45,4.86
Allanfearn,2020-11-46,1.7
Allanfearn,2020-11-47,3.94
Allanfearn,2020-11-48,5.92666666666667
Allanfearn,2020-11-49,2.51
Allanfearn,2020-12-49,1.28666666666667
Allanfearn,2020-12-50,1.135
Allanfearn,2020-12-51,2.54
Allanfearn,2021-01-01,31.6033333333333
Allanfearn,2021-01-02,46.2775
Allanfearn,2021-01-03,26.1825
Allanfearn,2021-01-04,19.105
Allanfearn,2021-02-05,20.0766666666667
Allanfearn,2021-02-06,26.215
Allanfearn,2021-02-07,20.6175
Allanfearn,2021-02-08,16.9
Allanfearn,2021-03-09,4.43
Allanfearn,2021-03-10,20.29
Allanfearn,2021-03-11,6.8125
Allanfearn,2021-03-12,12.4875
Allanfearn,2021-03-13,0.85
Allanfearn,2021-04-13,0.3
Allanfearn,2021-04-14,3.99333333333333
Allanfearn,2021-04-15,1.01
Allanfearn,2021-04-16,2.86
Allanfearn,2021-04-17,1.345
Allanfearn,2021-05-18,7.805
Allanfearn,2021-05-19,4.3175
Allanfearn,2021-05-20,0.28
Allanfearn,2021-05-21,0.34
Allanfearn,2021-05-22,0.62
Allanfearn,2021-06-22,0.226666666666667
Allanfearn,2021-06-23,0.96
Allanfearn,2021-06-24,3.055
Allanfearn,2021-06-25,9.6725
Allanfearn,2021-06-26,33.81
Allanfearn,2021-07-26,33.03
Allanfearn,2021-07-27,70.8525
Allanfearn,2021-07-28,37.9966666666667
Allanfearn,2021-07-29,28.96
Allanfearn,2021-07-30,66.65
Allanfearn,2021-08-31,17.3275
Allanfearn,2021-08-32,19.1933333333333
Allanfearn,2021-08-33,30.3625
Allanfearn,2021-08-34,98.4875
Allanfearn,2021-08-35,100.21
Allanfearn,2021-09-35,212.19
Allanfearn,2021-09-36,212.1675
Allanfearn,2021-09-37,102.033333333333
Allanfearn,2021-09-38,77.1925
Allanfearn,2021-09-39,35.715
Allanfearn,2021-10-39,48.84
Allanfearn,2021-10-40,29.26
Allanfearn,2021-10-41,50.5225
Allanfearn,2021-10-42,33.4575
Allanfearn,2021-10-43,82.0125
Allanfearn,2021-11-44,33.4666666666667
Allanfearn,2021-11-45,37.3866666666667
Allanfearn,2021-11-46,47.605
Allanfearn,2021-11-47,65.03
Allanfearn,2021-11-48,91.97
Allanfearn,2021-12-48,80.9
Allanfearn,2021-12-49,43.975
Allanfearn,2021-12-50,38.6
Allanfearn,2021-12-51,79.25
Allanfearn,2022-01-01,59.875
Allanfearn,2022-01-02,57.045
Allanfearn,2022-01-03,23.78
Allanfearn,2022-01-04,52.57
Allanfearn,2022-02-05,22.485
Allanfearn,2022-02-06,68.52
Allers,2021-01-01,53.99
Allers,2021-01-02,81.28
Allers,2021-01-03,55.64
Allers,2021-01-04,25.59
Allers,2021-02-05,17.52
Allers,2021-02-06,6
Allers,2021-02-07,29.76
Allers,2021-02-08,27.01
Allers,2021-03-09,5.14
Allers,2021-03-10,2.57
Allers,2021-03-11,1.65
Allers,2021-03-12,1.7
Allers,2021-04-13,5.44
Allers,2021-04-14,1.75
Allers,2021-04-15,6.59
Allers,2021-04-17,5.18
Allers,2021-05-18,3.81
Allers,2021-05-19,7.44
Allers,2021-05-20,1.13
Allers,2021-05-21,2.1
Allers,2021-05-22,5.71
Allers,2021-06-23,4.03
Allers,2021-06-24,6.43
Allers,2021-06-25,40.72
Allers,2021-07-26,135.11
Allers,2021-07-27,120.57
Allers,2021-07-28,75.24
Allers,2021-07-29,47.41
Allers,2021-07-30,101.46
Allers,2021-08-35,416.31
Allers,2021-09-36,481.84
Allers,2021-09-37,138.57
Allers,2021-09-38,63.64
Allers,2021-10-39,77.11
Allers,2021-10-42,58.38
Allers,2021-10-43,38.3
Allers,2021-11-44,56.5
Allers,2021-11-45,171.41
Allers,2021-11-46,138.28
